75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,62,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,64,22,22,22,22,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,22,22,22,1,2,2,2,2,4,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,62,22,22,22,22,22,76,
75,22,22,22,11,13,13,13,13,14,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,63,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,76,
75,22,22,22,21,22,22,22,23,39,33,22,22,22,22,64,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,22,22,33,21,22,22,22,23,24,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,22,22,33,21,22,63,64,22,33,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,22,22,33,21,33,22,22,33,33,33,22,62,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,22,76,
75,22,22,22,21,33,33,33,33,33,33,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,11,12,12,13,13,12,12,12,12,12,12,12,12,12,12,14,22,76,
75,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,23,23,22,63,22,22,22,22,22,64,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,24,22,76,
75,22,22,22,41,43,42,43,43,43,43,43,43,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,44,22,76,
75,22,22,22,12,12,12,12,12,12,12,12,12,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,12,12,12,12,12,12,12,22,13,13,13,13,13,13,13,13,22,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,22,22,22,22,22,22,22,22,22,22,64,22,22,22,11,12,12,13,13,12,12,12,12,12,12,12,12,12,12,14,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,1,2,2,2,2,4,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,24,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,11,13,13,13,13,14,22,22,22,22,22,22,22,22,21,22,62,72,22,22,22,22,22,22,63,22,22,22,22,24,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,21,22,22,22,23,24,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,24,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,62,22,76,
75,21,22,22,22,23,24,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,72,22,22,63,24,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,31,22,22,22,22,34,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,24,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,41,42,43,43,43,44,22,22,22,22,22,22,22,22,41,2,2,30,22,22,22,22,22,22,22,22,29,2,2,44,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,12,12,52,22,12,12,22,22,22,22,22,22,22,22,12,12,12,21,22,22,22,22,64,22,22,22,24,12,12,12,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,72,73,22,21,22,22,22,22,22,22,22,22,24,22,22,22,22,22,22,71,22,22,22,22,62,22,22,22,22,22,22,22,22,22,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,72,73,22,41,43,43,43,3,3,43,43,43,44,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,22,62,22,22,22,22,22,22,22,22,22,22,22,22,72,73,22,12,12,12,12,22,13,12,12,12,12,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,62,22,22,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,71,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,62,71,22,22,22,22,22,22,22,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,71,22,22,22,22,62,22,22,22,22,22,62,72,22,22,22,22,22,22,22,22,22,22,76,
75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,62,22,22,22,22,76,
75,1,3,3,3,3,3,3,3,3,3,3,4,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,3,2,3,2,3,3,3,2,3,2,4,
75,11,12,12,12,12,12,12,12,12,12,12,14,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,11,12,13,12,13,13,13,12,12,12,13,14,
75,31,22,22,22,22,22,22,22,22,22,71,34,22,22,22,22,22,22,22,22,62,22,22,22,22,22,22,22,22,33,22,63,22,22,22,22,2,10,22,22,71,23,23,23,23,23,23,63,24,
75,31,22,62,22,22,22,22,22,22,22,22,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,13,20,22,62,22,22,22,22,71,23,23,22,24,
75,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,61,22,22,22,22,22,24,
75,21,22,22,71,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,62,22,23,23,23,22,22,22,22,47,30,22,22,22,22,22,22,62,22,22,63,24,
75,21,22,22,22,22,22,22,62,22,22,22,34,22,22,22,22,22,22,71,22,22,22,22,22,22,64,22,22,22,23,23,23,23,22,22,22,53,21,71,22,62,22,22,22,22,22,61,22,24,
75,41,42,43,42,42,43,43,43,43,42,43,44,62,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,62,22,22,22,22,41,42,42,42,43,42,42,42,43,43,43,44,
75,51,52,52,52,52,52,52,52,52,52,52,52,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,51,53,53,53,53,53,53,53,53,53,53,52,
75,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,76,77,77,77,77,77,77,77,77,77,77,77,77,77,77,75,75,75,75,75,75,75,75,75,75,75,75
